The Traders Inn,"{""type"":""Point"",""coordinates"":[-0.17011531282664,51.5236477749135]}"
Duke of York,"{""type"":""Point"",""coordinates"":[-0.163991946692439,51.5175176965094]}"
The Portman,"{""type"":""Point"",""coordinates"":[-0.161126320936098,51.5151821928665]}"
The Larrik,"{""type"":""Point"",""coordinates"":[-0.164736200905332,51.5188042714522]}"
The Honey Pot,"{""type"":""Point"",""coordinates"":[-0.16475219091739,51.5189634138196]}"
The Harcourt Arms,"{""type"":""Point"",""coordinates"":[-0.16412031594654,51.519581475689]}"
The George,"{""type"":""Point"",""coordinates"":[-0.156071051674715,51.5173929835633]}"
Allsop Arms,"{""type"":""Point"",""coordinates"":[-0.160158476048988,51.5224751927314]}"
The Hobgoblin,"{""type"":""Point"",""coordinates"":[-0.161891685558168,51.5234107904348]}"
The Feathers,"{""type"":""Point"",""coordinates"":[-0.161819999998495,51.5240783680836]}"
Sherlock Holmes Hotel,"{""type"":""Point"",""coordinates"":[-0.156688823095604,51.5208618996877]}"
The Volunteer,"{""type"":""Point"",""coordinates"":[-0.158593790487108,51.5239774831072]}"
Rose and Crown,"{""type"":""Point"",""coordinates"":[-0.148962143842307,51.5040513103284]}"
Shepherds Tavern,"{""type"":""Point"",""coordinates"":[-0.147845717607203,51.5061442157401]}"
Ye Grapes,"{""type"":""Point"",""coordinates"":[-0.146361880420895,51.506590965626]}"
The Kings Arms,"{""type"":""Point"",""coordinates"":[-0.146183834331582,51.5063093851069]}"
Henry's,"{""type"":""Point"",""coordinates"":[-0.143254877347711,51.5066199846473]}"
Coach and Horses,"{""type"":""Point"",""coordinates"":[-0.147357123924171,51.5091531789276]}"
Barley Mow,"{""type"":""Point"",""coordinates"":[-0.150929633977586,51.5128967727392]}"
Running Horse,"{""type"":""Point"",""coordinates"":[-0.148360362433475,51.5131732810733]}"
The Iron Duke,"{""type"":""Point"",""coordinates"":[-0.145884785173499,51.5125790041136]}"
Spread Eagle,"{""type"":""Point"",""coordinates"":[-0.147414436439298,51.5143570040063]}"
Grosvenor Arms,"{""type"":""Point"",""coordinates"":[-0.144804740707402,51.512259779705]}"
Davy's,"{""type"":""Point"",""coordinates"":[-0.138259615547307,51.5059269897134]}"
The Red Lion,"{""type"":""Point"",""coordinates"":[-0.137881963801863,51.5055159628073]}"
The Golden Lion,"{""type"":""Point"",""coordinates"":[-0.137393819276473,51.5062658842281]}"
The Red Lion,"{""type"":""Point"",""coordinates"":[-0.136435496531374,51.5082137099923]}"
Three Crowns,"{""type"":""Point"",""coordinates"":[-0.135108954351315,51.5086379634344]}"
The Burlington Arms,"{""type"":""Point"",""coordinates"":[-0.141785323374419,51.5113316681537]}"
The Living Room,"{""type"":""Point"",""coordinates"":[-0.139481054839124,51.5106164933393]}"
The Leicester Arms,"{""type"":""Point"",""coordinates"":[-0.137625674451304,51.5105433650755]}"
Strawberry Moons,"{""type"":""Point"",""coordinates"":[-0.139669611217261,51.5108267643979]}"
Icebar,"{""type"":""Point"",""coordinates"":[-0.139918534382491,51.511296893653]}"
The Windmill,"{""type"":""Point"",""coordinates"":[-0.142300956347504,51.5123499007279]}"
Sketch,"{""type"":""Point"",""coordinates"":[-0.141468128247597,51.5127139051046]}"
The Red Lion,"{""type"":""Point"",""coordinates"":[-0.139200960133536,51.5126148957548]}"
Blues Bar,"{""type"":""Point"",""coordinates"":[-0.139594062901867,51.5129829791164]}"
Coach and Horses,"{""type"":""Point"",""coordinates"":[-0.137463438710992,51.5148568932506]}"
The Crown,"{""type"":""Point"",""coordinates"":[-0.136314134136489,51.5111756858611]}"
Queen's Head,"{""type"":""Point"",""coordinates"":[-0.135117937504156,51.5108030034256]}"
Glasshouse Stores,"{""type"":""Point"",""coordinates"":[-0.135377640452795,51.5115294685867]}"
Pub Comedy,"{""type"":""Point"",""coordinates"":[-0.132033212650018,51.5098110696121]}"
St James Tavern,"{""type"":""Point"",""coordinates"":[-0.134158985938358,51.5108811630009]}"
White Horse,"{""type"":""Point"",""coordinates"":[-0.133486956274309,51.5118249935805]}"
Rupert Street,"{""type"":""Point"",""coordinates"":[-0.133443926972199,51.5120760150073]}"
The Blue Posts,"{""type"":""Point"",""coordinates"":[-0.132645684010731,51.5111508069156]}"
O'Neills,"{""type"":""Point"",""coordinates"":[-0.132276386597429,51.5114085968583]}"
The Shaftesbury,"{""type"":""Point"",""coordinates"":[-0.132833881062754,51.5116519613016]}"
Comptons,"{""type"":""Point"",""coordinates"":[-0.132617387079281,51.5125895144414]}"
Inn 1888,"{""type"":""Point"",""coordinates"":[-0.150526290415016,51.5213115794976]}"
The Albany,"{""type"":""Point"",""coordinates"":[-0.143983950032302,51.5233190145106]}"
The Green Man,"{""type"":""Point"",""coordinates"":[-0.14320906326822,51.5236809749991]}"
Queen's Head & Artichoke,"{""type"":""Point"",""coordinates"":[-0.144067852679839,51.5257861128124]}"
The Argyll Arms,"{""type"":""Point"",""coordinates"":[-0.141262953036704,51.5150631756274]}"
King's Arms,"{""type"":""Point"",""coordinates"":[-0.137363905377512,51.5152960108464]}"
The Adam & Eve,"{""type"":""Point"",""coordinates"":[-0.137396334559268,51.5163738015883]}"
The Ship,"{""type"":""Point"",""coordinates"":[-0.140779120424677,51.5203116018215]}"
The King and Queen,"{""type"":""Point"",""coordinates"":[-0.138591453213261,51.5202022681068]}"
BrewDog SoHo,"{""type"":""Point"",""coordinates"":[-0.137286201105435,51.5151492101963]}"
Green Man,"{""type"":""Point"",""coordinates"":[-0.136694301164729,51.5156085616066]}"
The Champion,"{""type"":""Point"",""coordinates"":[-0.137264911033202,51.5168609792312]}"
The Star,"{""type"":""Point"",""coordinates"":[-0.134491991414181,51.5154788122132]}"
Bradley's Spanish Bar,"{""type"":""Point"",""coordinates"":[-0.132696348992755,51.516464808892]}"
Newman Arms,"{""type"":""Point"",""coordinates"":[-0.135303349778798,51.5181764725869]}"
The Lukin,"{""type"":""Point"",""coordinates"":[-0.13958993065156,51.5220415661047]}"
The Grafton Arms,"{""type"":""Point"",""coordinates"":[-0.138688920421588,51.5231853745728]}"
Square Tavern,"{""type"":""Point"",""coordinates"":[-0.137852948218186,51.5258664822676]}"
Fitzrovia Belle,"{""type"":""Point"",""coordinates"":[-0.135908275291124,51.5224569154357]}"
The Marlborough Arms,"{""type"":""Point"",""coordinates"":[-0.133772351040073,51.5218219006153]}"
The Jeremy Bentham,"{""type"":""Point"",""coordinates"":[-0.135598985338802,51.523544206141]}"
The Huntley,"{""type"":""Point"",""coordinates"":[-0.134898748574831,51.5251212988403]}"
Ordnance,"{""type"":""Point"",""coordinates"":[-0.171462606089762,51.535807894423]}"
The Star,"{""type"":""Point"",""coordinates"":[-0.168972296459126,51.5350461660584]}"
The New Inn,"{""type"":""Point"",""coordinates"":[-0.166094812941035,51.5354303845116]}"
Windsor Castle,"{""type"":""Point"",""coordinates"":[-0.162233135197662,51.5263688160929]}"
The Princess of Wales,"{""type"":""Point"",""coordinates"":[-0.154057028807719,51.5403920766296]}"
The Pembroke,"{""type"":""Point"",""coordinates"":[-0.154889587413041,51.5425433719654]}"
Sir Richard Steele,"{""type"":""Point"",""coordinates"":[-0.158828610102377,51.5468667741092]}"
The Victory,"{""type"":""Point"",""coordinates"":[-0.143947747926352,51.5292574633538]}"
The Edinboro Castle,"{""type"":""Point"",""coordinates"":[-0.144814262849414,51.5360847106838]}"
Nelson,"{""type"":""Point"",""coordinates"":[-0.140733216513659,51.5263991638534]}"
Positively 4th Street,"{""type"":""Point"",""coordinates"":[-0.138946647076602,51.5283513821655]}"
Shaker and Co,"{""type"":""Point"",""coordinates"":[-0.138776416330261,51.5283233829468]}"
The Sovereign,"{""type"":""Point"",""coordinates"":[-0.141139794011251,51.5303666100477]}"
All Bar One,"{""type"":""Point"",""coordinates"":[-0.133597089728142,51.52749630844]}"
The Doric Arch,"{""type"":""Point"",""coordinates"":[-0.131987937559698,51.5277979892257]}"
The Prince Arthur,"{""type"":""Point"",""coordinates"":[-0.133443118488444,51.5298885743214]}"
The Sheephaven Bay,"{""type"":""Point"",""coordinates"":[-0.141674740762944,51.5351307100423]}"
Belushi's,"{""type"":""Point"",""coordinates"":[-0.139622539496373,51.5359658039456]}"
Escape Sports Bar & Restaurant,"{""type"":""Point"",""coordinates"":[-0.137322043885272,51.5328108622751]}"
Eastnor Castle,"{""type"":""Point"",""coordinates"":[-0.134218723904752,51.533344803748]}"
The Albert,"{""type"":""Point"",""coordinates"":[-0.152472220983476,51.538712593232]}"
The Lansdowne,"{""type"":""Point"",""coordinates"":[-0.153353198782612,51.5414170903327]}"
The Engineer,"{""type"":""Point"",""coordinates"":[-0.15082587856227,51.5399952729101]}"
The Dublin Castle,"{""type"":""Point"",""coordinates"":[-0.145489526448486,51.5374383704782]}"
The Earl of Camden,"{""type"":""Point"",""coordinates"":[-0.14455482939536,51.5378140757345]}"
NW1,"{""type"":""Point"",""coordinates"":[-0.1442906348703,51.5383413653437]}"
The Good Mixer,"{""type"":""Point"",""coordinates"":[-0.144631006531453,51.5393744709643]}"
Lloyd's No 1 (The Ice Wharf),"{""type"":""Point"",""coordinates"":[-0.145376787880329,51.5408815674118]}"
The Oxford Arms,"{""type"":""Point"",""coordinates"":[-0.144334023498523,51.540547902996]}"
The Bucks Head,"{""type"":""Point"",""coordinates"":[-0.143541080597231,51.5402303831632]}"
Hawley Arms,"{""type"":""Point"",""coordinates"":[-0.145235123560024,51.5419564619781]}"
The Fiddler's Elbow,"{""type"":""Point"",""coordinates"":[-0.151010931510799,51.5460350086576]}"
Fake Club,"{""type"":""Point"",""coordinates"":[-0.145736563151619,51.5438406927327]}"
Tapping the Admiral,"{""type"":""Point"",""coordinates"":[-0.146049805691192,51.5453126692821]}"
Camden Town Brewery Bar,"{""type"":""Point"",""coordinates"":[-0.146829004368637,51.5468109660227]}"
The Black Cap,"{""type"":""Point"",""coordinates"":[-0.142367611341586,51.5382683933406]}"
The Black Heart,"{""type"":""Point"",""coordinates"":[-0.141850990221689,51.5388603795303]}"
The World's End,"{""type"":""Point"",""coordinates"":[-0.142192619524239,51.5390785659857]}"
The Camden Eye,"{""type"":""Point"",""coordinates"":[-0.142197829752887,51.539460962464]}"
BrewDog,"{""type"":""Point"",""coordinates"":[-0.140940907007347,51.538284988056]}"
Hobgoblin Devonshire Arms,"{""type"":""Point"",""coordinates"":[-0.142272210258412,51.5409284992499]}"
The Grand Union,"{""type"":""Point"",""coordinates"":[-0.138317646714661,51.5415401731139]}"
The Prince Albert,"{""type"":""Point"",""coordinates"":[-0.137094231129219,51.5399971166977]}"
The Constitution,"{""type"":""Point"",""coordinates"":[-0.135465675350639,51.5403215104086]}"
The Colonel Fawcett,"{""type"":""Point"",""coordinates"":[-0.135989482992809,51.5418099707465]}"
Quinn's,"{""type"":""Point"",""coordinates"":[-0.141984929030551,51.5428579704807]}"
The Old Eagle,"{""type"":""Point"",""coordinates"":[-0.139448805320425,51.5427641107358]}"
The Abbey,"{""type"":""Point"",""coordinates"":[-0.141449892447329,51.5458856814346]}"
Annie's,"{""type"":""Point"",""coordinates"":[-0.141199711640702,51.5474826696172]}"
The Murray,"{""type"":""Point"",""coordinates"":[-0.13192110290256,51.5430560809496]}"
Silver Cross,"{""type"":""Point"",""coordinates"":[-0.127063912161326,51.5065620024996]}"
The Old Shades,"{""type"":""Point"",""coordinates"":[-0.12697147551859,51.5063753073105]}"
Two Chairmen,"{""type"":""Point"",""coordinates"":[-0.130193103622027,51.5074037148862]}"
Rockwell Bar,"{""type"":""Point"",""coordinates"":[-0.129140637435153,51.50734031023]}"
The Admiralty,"{""type"":""Point"",""coordinates"":[-0.128853176544235,51.5073242633586]}"
Walkers of Whitehall,"{""type"":""Point"",""coordinates"":[-0.126961683881993,51.5067275617443]}"
Halfway II Heaven,"{""type"":""Point"",""coordinates"":[-0.126694884242609,51.5085040008607]}"
Sherlock Holmes,"{""type"":""Point"",""coordinates"":[-0.125242937248887,51.5072819935239]}"
Ship and Shovell,"{""type"":""Point"",""coordinates"":[-0.124726585623575,51.5075914122798]}"
The Beer House,"{""type"":""Point"",""coordinates"":[-0.124332943866074,51.5080559837661]}"
The Retro Bar,"{""type"":""Point"",""coordinates"":[-0.123656332794075,51.5091341135422]}"
Tom Cribb,"{""type"":""Point"",""coordinates"":[-0.131782582685749,51.5095624957323]}"
The Misty Moon,"{""type"":""Point"",""coordinates"":[-0.129337009156262,51.5101810765327]}"
Waxy's Little Sister,"{""type"":""Point"",""coordinates"":[-0.131812945742352,51.5111149700287]}"
the Slug and Lettuce,"{""type"":""Point"",""coordinates"":[-0.131362979616536,51.5112779968875]}"
The Imperial,"{""type"":""Point"",""coordinates"":[-0.130907713430545,51.5109843692161]}"
De Hems Cafe Bar,"{""type"":""Point"",""coordinates"":[-0.131306116259052,51.5121005021014]}"
The Exchange Bar,"{""type"":""Point"",""coordinates"":[-0.13112294977262,51.511648998223]}"
Pitcher & Piano,"{""type"":""Point"",""coordinates"":[-0.126459884964284,51.5095456109976]}"
Round Table,"{""type"":""Point"",""coordinates"":[-0.128061760778926,51.5109133101407]}"
Brewmaster,"{""type"":""Point"",""coordinates"":[-0.128101376482955,51.5113231142999]}"
Golden Lion,"{""type"":""Point"",""coordinates"":[-0.131665622035756,51.512540876202]}"
Night & Day,"{""type"":""Point"",""coordinates"":[-0.13088309959176,51.5126794111884]}"
Walkabout,"{""type"":""Point"",""coordinates"":[-0.129102459035578,51.5128621671502]}"
The Harp,"{""type"":""Point"",""coordinates"":[-0.126036239476293,51.5096364083052]}"
The Marquis,"{""type"":""Point"",""coordinates"":[-0.125718325697243,51.5097684107184]}"
The White Swan,"{""type"":""Point"",""coordinates"":[-0.125563096816147,51.5110872956583]}"
The Round House,"{""type"":""Point"",""coordinates"":[-0.125470390678826,51.5113151754276]}"
The Lamb and Flag,"{""type"":""Point"",""coordinates"":[-0.125691376238719,51.5116935002899]}"
Coal Hole,"{""type"":""Point"",""coordinates"":[-0.12127058706251,51.5103327013475]}"
The Maple Leaf,"{""type"":""Point"",""coordinates"":[-0.123014935681214,51.5108319638561]}"
Cove Bar,"{""type"":""Point"",""coordinates"":[-0.123322698497553,51.5119891919398]}"
Punch & Judy,"{""type"":""Point"",""coordinates"":[-0.123019427257634,51.5118417097497]}"
The White Lion,"{""type"":""Point"",""coordinates"":[-0.123958256561068,51.5127939621967]}"
The Langley,"{""type"":""Point"",""coordinates"":[-0.12486941775375,51.5132371807589]}"
The Crown and Anchor,"{""type"":""Point"",""coordinates"":[-0.124985210593873,51.5139755147191]}"
Tree House,"{""type"":""Point"",""coordinates"":[-0.121557149638144,51.5123656662979]}"
Marquess of Anglesey,"{""type"":""Point"",""coordinates"":[-0.121146889047887,51.5127570084866]}"
The Globe,"{""type"":""Point"",""coordinates"":[-0.12139167996281,51.5129909736036]}"
The Sun Tavern,"{""type"":""Point"",""coordinates"":[-0.122637194104241,51.5140257167451]}"
Friend at Hand,"{""type"":""Point"",""coordinates"":[-0.122471634597378,51.5148694155679]}"
The Prince of Wales,"{""type"":""Point"",""coordinates"":[-0.121731961792434,51.5145793888722]}"
The Riverfront pub,"{""type"":""Point"",""coordinates"":[-0.115700133985685,51.5072244036067]}"
Waterloo Tap,"{""type"":""Point"",""coordinates"":[-0.114889494273296,51.5045928022075]}"
Hole In the Wall,"{""type"":""Point"",""coordinates"":[-0.113720247099486,51.5041062761853]}"
Nell Of Old Drury,"{""type"":""Point"",""coordinates"":[-0.120475398373008,51.512574587539]}"
The Three Tuns,"{""type"":""Point"",""coordinates"":[-0.117528924241096,51.5147964618408]}"
The George IV,"{""type"":""Point"",""coordinates"":[-0.116802187176243,51.5146834811639]}"
The Cheshire Cheese,"{""type"":""Point"",""coordinates"":[-0.113226443187805,51.5123770152687]}"
Royal George,"{""type"":""Point"",""coordinates"":[-0.130808898749291,51.5151393153906]}"
The Flying Horse,"{""type"":""Point"",""coordinates"":[-0.130758593093381,51.5165108714875]}"
The Intrepid Fox,"{""type"":""Point"",""coordinates"":[-0.128765051814863,51.5157321054938]}"
All Bar One,"{""type"":""Point"",""coordinates"":[-0.128933396099107,51.5167166991665]}"
Craft Beer Co.,"{""type"":""Point"",""coordinates"":[-0.125978926961166,51.5156370158619]}"
The Sun,"{""type"":""Point"",""coordinates"":[-0.123206187005203,51.5151951623166]}"
The Plough,"{""type"":""Point"",""coordinates"":[-0.125791897719012,51.5177040106422]}"
Museum Tavern,"{""type"":""Point"",""coordinates"":[-0.125909756684289,51.5181697646901]}"
Holborn Whippet,"{""type"":""Point"",""coordinates"":[-0.121692435919933,51.5185189094044]}"
University of London Union,"{""type"":""Point"",""coordinates"":[-0.131122859941091,51.5225801612786]}"
London Pub,"{""type"":""Point"",""coordinates"":[-0.127303403016072,51.5238853729723]}"
Friend at Hand,"{""type"":""Point"",""coordinates"":[-0.124580878884491,51.522806865686]}"
Dean's Bar,"{""type"":""Point"",""coordinates"":[-0.12315372539261,51.5209137709974]}"
The Swan,"{""type"":""Point"",""coordinates"":[-0.12275604121633,51.5210867680955]}"
The Queens Larder,"{""type"":""Point"",""coordinates"":[-0.122526701324295,51.5211706113638]}"
St George,"{""type"":""Point"",""coordinates"":[-0.121938753970838,51.5205198158642]}"
Callaghan's,"{""type"":""Point"",""coordinates"":[-0.124976856261731,51.5239775948912]}"
All Bar One,"{""type"":""Point"",""coordinates"":[-0.119320883569857,51.5163375775004]}"
Ship Tavern,"{""type"":""Point"",""coordinates"":[-0.119203204267638,51.517234897814]}"
The Penderel's Oak,"{""type"":""Point"",""coordinates"":[-0.115532328690612,51.5178954667653]}"
The Dolphin Tavern,"{""type"":""Point"",""coordinates"":[-0.117690890486822,51.5199680046472]}"
The Enterprise,"{""type"":""Point"",""coordinates"":[-0.117412502580274,51.5201709659725]}"
The Knights Templar,"{""type"":""Point"",""coordinates"":[-0.111742695833025,51.5153315649312]}"
The Blue Anchor,"{""type"":""Point"",""coordinates"":[-0.111126541379647,51.5162398617614]}"
Blue Anchor,"{""type"":""Point"",""coordinates"":[-0.111134446554148,51.5164303737174]}"
The Castle,"{""type"":""Point"",""coordinates"":[-0.110370878562646,51.5167539850697]}"
The Fulwood,"{""type"":""Point"",""coordinates"":[-0.113550735005372,51.5190281997523]}"
The Duke (of York),"{""type"":""Point"",""coordinates"":[-0.116494244696847,51.5227904889015]}"
Calthorpe Arms,"{""type"":""Point"",""coordinates"":[-0.116243884227163,51.5247960143187]}"
The Yorkshire Grey,"{""type"":""Point"",""coordinates"":[-0.113565826702146,51.5215422028709]}"
The Gunmakers,"{""type"":""Point"",""coordinates"":[-0.110418309609648,51.5224992829785]}"
The Kings Arms,"{""type"":""Point"",""coordinates"":[-0.109147013819562,51.5045052938876]}"
Prince Albert,"{""type"":""Point"",""coordinates"":[-0.10492268619599,51.5058682797987]}"
Dr. Inks,"{""type"":""Point"",""coordinates"":[-0.10751064269801,51.5071635147703]}"
Blackfriars Wine Bar,"{""type"":""Point"",""coordinates"":[-0.103203490405242,51.5042271672875]}"
Prince William Henry,"{""type"":""Point"",""coordinates"":[-0.104089498769969,51.5053568852854]}"
Pegasus,"{""type"":""Point"",""coordinates"":[-0.109424503410826,51.5129142711934]}"
Serjeants,"{""type"":""Point"",""coordinates"":[-0.109218789210763,51.5137875641036]}"
Pomery,"{""type"":""Point"",""coordinates"":[-0.109167405576511,51.5140280647227]}"
The Slug and Lettuce,"{""type"":""Point"",""coordinates"":[-0.109462322484288,51.5145561888929]}"
St Bride's Tavern,"{""type"":""Point"",""coordinates"":[-0.104406334570678,51.5132249934242]}"
Crown & Sugar Loaf,"{""type"":""Point"",""coordinates"":[-0.105009014294794,51.5140073801541]}"
The Albion,"{""type"":""Point"",""coordinates"":[-0.104568031321819,51.5138856764342]}"
El Vino,"{""type"":""Point"",""coordinates"":[-0.103943702199356,51.5123734931746]}"
The Cos Bar,"{""type"":""Point"",""coordinates"":[-0.101637008212794,51.5122568166659]}"
Ryan's Bar,"{""type"":""Point"",""coordinates"":[-0.101703932701461,51.5132975024271]}"
James,"{""type"":""Point"",""coordinates"":[-0.102583203701557,51.5138048945022]}"
All Bar One,"{""type"":""Point"",""coordinates"":[-0.102276878189672,51.5141540726759]}"
Ye Olde London,"{""type"":""Point"",""coordinates"":[-0.102118505205082,51.5140829626405]}"
Corney and Barrow,"{""type"":""Point"",""coordinates"":[-0.098956794731095,51.5147748831681]}"
Southwark Rooms,"{""type"":""Point"",""coordinates"":[-0.095356257240816,51.5050151882457]}"
Clinks Bar,"{""type"":""Point"",""coordinates"":[-0.095280080104722,51.5053968084837]}"
The Sheaf,"{""type"":""Point"",""coordinates"":[-0.091148458618471,51.5048141164288]}"
Southwark Tavern,"{""type"":""Point"",""coordinates"":[-0.090798654646835,51.5048677953099]}"
Brew Wharf,"{""type"":""Point"",""coordinates"":[-0.091869715960091,51.5058185160975]}"
Heeltap Wine Bar,"{""type"":""Point"",""coordinates"":[-0.089473100613588,51.5042797844524]}"
Old Ale Mug House,"{""type"":""Point"",""coordinates"":[-0.088269986953567,51.5064775732037]}"
The Banker,"{""type"":""Point"",""coordinates"":[-0.091624296224469,51.5093933126443]}"
The Samuel Pepys,"{""type"":""Point"",""coordinates"":[-0.096126382933891,51.5103746888084]}"
The Centre Page,"{""type"":""Point"",""coordinates"":[-0.098779916451652,51.5125126995431]}"
The Wine Tun,"{""type"":""Point"",""coordinates"":[-0.097095215967814,51.5127557785593]}"
The Sea Horse,"{""type"":""Point"",""coordinates"":[-0.095559186663498,51.5122000716338]}"
Davy's Wine Bar,"{""type"":""Point"",""coordinates"":[-0.09405891030749,51.5134003677382]}"
The Livery - not there ,"{""type"":""Point"",""coordinates"":[-0.094811518852526,51.5145418775745]}"
Bar Bourse,"{""type"":""Point"",""coordinates"":[-0.092634990750632,51.5118682655242]}"
Pelt Trader,"{""type"":""Point"",""coordinates"":[-0.09086908256511,51.5108714909005]}"
The Old Wine Shades,"{""type"":""Point"",""coordinates"":[-0.087973363246751,51.510547781847]}"
All Bar One,"{""type"":""Point"",""coordinates"":[-0.089983613189554,51.5116652671997]}"
London Stone,"{""type"":""Point"",""coordinates"":[-0.089837906450469,51.511572014017]}"
Sugar Loaf,"{""type"":""Point"",""coordinates"":[-0.09280369436099,51.5122518969023]}"
Golden Fleece,"{""type"":""Point"",""coordinates"":[-0.092580552844415,51.5132649097284]}"
The Green Man,"{""type"":""Point"",""coordinates"":[-0.091297399292578,51.5130453137169]}"
Coq d'Argent,"{""type"":""Point"",""coordinates"":[-0.090854799352093,51.5133549728578]}"
City Tavern (Closed),"{""type"":""Point"",""coordinates"":[-0.09282462510711,51.5142496685392]}"
White Swan,"{""type"":""Point"",""coordinates"":[-0.109341499078574,51.5162029667483]}"
Coach and Horses,"{""type"":""Point"",""coordinates"":[-0.108308975491007,51.515427773251]}"
Corney & Barrow,"{""type"":""Point"",""coordinates"":[-0.10821770665814,51.5159231785926]}"
Cartoonist,"{""type"":""Point"",""coordinates"":[-0.10716443198751,51.5157953866674]}"
The Draft House,"{""type"":""Point"",""coordinates"":[-0.108972022002215,51.516686289052]}"
Kanaloa,"{""type"":""Point"",""coordinates"":[-0.106424399856452,51.5152500029251]}"
Hoop and Grapes,"{""type"":""Point"",""coordinates"":[-0.104929154066035,51.5154841788477]}"
Harrild and Sons,"{""type"":""Point"",""coordinates"":[-0.104650047507259,51.5159043955499]}"
Sir Christopher Hatton,"{""type"":""Point"",""coordinates"":[-0.108898449980446,51.5181574668768]}"
The Argyle,"{""type"":""Point"",""coordinates"":[-0.108862697032138,51.5190993020676]}"
Sir John Oldcastle,"{""type"":""Point"",""coordinates"":[-0.105877685174537,51.5197863951375]}"
White Swan,"{""type"":""Point"",""coordinates"":[-0.104334738842533,51.5154028966276]}"
Firefly,"{""type"":""Point"",""coordinates"":[-0.102401833845693,51.5158592826748]}"
The Saint,"{""type"":""Point"",""coordinates"":[-0.099732400147404,51.5150735735762]}"
Cock Tavern,"{""type"":""Point"",""coordinates"":[-0.102698547384038,51.5187800115552]}"
The Three Compasses,"{""type"":""Point"",""coordinates"":[-0.103869142030774,51.5200316153168]}"
The Castle EC1,"{""type"":""Point"",""coordinates"":[-0.104173850575148,51.5202193165816]}"
The Fence,"{""type"":""Point"",""coordinates"":[-0.1037256810799,51.5200470987441]}"
The Hope,"{""type"":""Point"",""coordinates"":[-0.102092543893371,51.5197188154212]}"
The Hat and Tun,"{""type"":""Point"",""coordinates"":[-0.108110896970858,51.5217400148628]}"
Sports Bar & Grill,"{""type"":""Point"",""coordinates"":[-0.103395460381458,51.520454808468]}"
The Bear,"{""type"":""Point"",""coordinates"":[-0.10323807554368,51.5221728618417]}"
The Paternoster,"{""type"":""Point"",""coordinates"":[-0.09832240447745,51.5150682627962]}"
The Red Herring,"{""type"":""Point"",""coordinates"":[-0.094334243942073,51.5158093062777]}"
The Gable,"{""type"":""Point"",""coordinates"":[-0.089575328892921,51.5157799017947]}"
The Telegraph,"{""type"":""Point"",""coordinates"":[-0.08881571348867,51.5157435095281]}"
Keats at the Globe,"{""type"":""Point"",""coordinates"":[-0.088638745377698,51.5178080957935]}"
The Rack and Tenter,"{""type"":""Point"",""coordinates"":[-0.089105150673213,51.5188228856039]}"
The Trader,"{""type"":""Point"",""coordinates"":[-0.093593762653373,51.524167180213]}"
Two Brewers,"{""type"":""Point"",""coordinates"":[-0.092807018127541,51.5224257825328]}"
The Artillery Arms,"{""type"":""Point"",""coordinates"":[-0.090054759760056,51.5233858622788]}"
Masque Haunt,"{""type"":""Point"",""coordinates"":[-0.090543622937674,51.5251617636251]}"
The William Blake,"{""type"":""Point"",""coordinates"":[-0.090060778472459,51.525215194971]}"
Royal George,"{""type"":""Point"",""coordinates"":[-0.131651787980381,51.528301195929]}"
Somers Town Coffee House,"{""type"":""Point"",""coordinates"":[-0.130084946461819,51.529867785186]}"
Euston Flyer,"{""type"":""Point"",""coordinates"":[-0.126700004639729,51.5286654640371]}"
Skinners Arms,"{""type"":""Point"",""coordinates"":[-0.125142415768594,51.5281822129713]}"
The Boot,"{""type"":""Point"",""coordinates"":[-0.124175020039126,51.5275186076254]}"
McGlynn's,"{""type"":""Point"",""coordinates"":[-0.123308325453007,51.5284487924866]}"
O'Neill's,"{""type"":""Point"",""coordinates"":[-0.126219855120367,51.5288373139662]}"
The Dolphin,"{""type"":""Point"",""coordinates"":[-0.124719309269774,51.5288411701035]}"
The Betjeman Arms,"{""type"":""Point"",""coordinates"":[-0.124776981111014,51.530304075615]}"
Camino,"{""type"":""Point"",""coordinates"":[-0.121674020456608,51.5312172709826]}"
The Fellow,"{""type"":""Point"",""coordinates"":[-0.122285862996622,51.5315741951274]}"
The Waiting Room,"{""type"":""Point"",""coordinates"":[-0.122235198014598,51.5318441636057]}"
Central Station,"{""type"":""Point"",""coordinates"":[-0.120924915341181,51.5334361683019]}"
The Star of Kings,"{""type"":""Point"",""coordinates"":[-0.12200936155217,51.5363542612748]}"
The Lucas Arms,"{""type"":""Point"",""coordinates"":[-0.119536928395688,51.5283779842016]}"
The Queen's Head,"{""type"":""Point"",""coordinates"":[-0.118148761787138,51.5284523692242]}"
Water Rats Theatre Bar,"{""type"":""Point"",""coordinates"":[-0.119493360104408,51.52888571126]}"
Northumberland Arms,"{""type"":""Point"",""coordinates"":[-0.11606754493689,51.5297503711005]}"
King Charles I,"{""type"":""Point"",""coordinates"":[-0.119709225267182,51.5324517684435]}"
Whelans,"{""type"":""Point"",""coordinates"":[-0.112574625617648,51.5366382822785]}"
EGG,"{""type"":""Point"",""coordinates"":[-0.125458443085547,51.5420726154455]}"
Lord Stanley,"{""type"":""Point"",""coordinates"":[-0.129428098326071,51.5471706727987]}"
Newmarket Ale House / Canecão,"{""type"":""Point"",""coordinates"":[-0.126097145252556,51.5433083828249]}"
